,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,0,1,2,store_name
2126,"Balmbergstrasse 206, 4716 Welschenrohr, Switzerland",Volg Welschenrohr mit Postagentur,ChIJo8LgdCDakUcRigQ1S0byaVM,4.8,39.0,47.2805845,7.528173400000001,True,,Balmbergstrasse 206, 4716 Welschenrohr, Switzerland,volg
2128,"Hauptstrasse 54, 4528 Zuchwil, Switzerland",Coop Supermarkt Zuchwil,ChIJs_woQ97XkUcRKvMJYItL9Ss,4.0,413.0,47.20312939999999,7.5588472,True,,Hauptstrasse 54, 4528 Zuchwil, Switzerland,coop
2129,"Bellacherstrasse 4, 4513 Langendorf, Switzerland",ALDI SUISSE,ChIJJ9eqFhPYkUcRJ0kXs06Qu20,4.1,343.0,47.2163627,7.513241299999999,True,,Bellacherstrasse 4, 4513 Langendorf, Switzerland,aldi
2130,"Hauptstrasse 25, 4542 Luterbach, Switzerland",Denner Express,ChIJ8zcvcjXWkUcRWdfzQEj13Dg,3.8,98.0,47.2167319,7.5865424,True,,Hauptstrasse 25, 4542 Luterbach, Switzerland,denner
2131,"Gerackerstrasse 4, 4524 Günsberg, Switzerland",Volg,ChIJjUbeyhXXkUcRjiPPB6EhNkI,4.3,27.0,47.2564243,7.5753314,True,,Gerackerstrasse 4, 4524 Günsberg, Switzerland,volg
2132,"Herbergstrasse 12, 9524 Zuzwil, Switzerland",Coop Supermarkt Zuzwil Herbergmarkt,ChIJ_U8K1SnpmkcRcb3a2PJDCDQ,4.3,224.0,47.4732153,9.1127478,True,,Herbergstrasse 12, 9524 Zuzwil, Switzerland,coop
2133,"Herbergstrasse 17, 9524 Zuzwil, Switzerland",Migros Supermarkt,ChIJ7e7X3dfomkcRTS0Sc5JROAs,4.3,196.0,47.4719171,9.1127377,True,,Herbergstrasse 17, 9524 Zuzwil, Switzerland,migro
2134,"Riedbachstrasse 10, 3027 Bern, Switzerland",Migros Supermarket,ChIJxScZWyw5jkcRlFuquFaPbOo,4.2,458.0,46.94754750000001,7.3833735,True,,Riedbachstrasse 10, 3027 Bern, Switzerland,migro
2135,"Seftigenstrasse 310, 3084 Wabern bei Bern, Switzerland",ALDI SUISSE,ChIJC9fLOyk4jkcR53HRID7yHRg,4.1,367.0,46.9262226,7.454987200000001,True,,Seftigenstrasse 310, 3084 Wabern bei Bern, Switzerland,aldi
2136,"Landstrasse 3, 3715 Adelboden, Switzerland",Coop Supermarkt Adelboden,ChIJF5D84CMCj0cRC8R7Ukne2TE,4.2,335.0,46.49328449999999,7.5606994,True,,Landstrasse 3, 3715 Adelboden, Switzerland,coop
2137,"Bodenstrasse 38, 3715 Adelboden, Switzerland",Volg-supermarkt Adelboden mit bäckerei oester,ChIJAda-tzsCj0cRTRasg0SUGss,4.3,72.0,46.4847995,7.5617638,True,,Bodenstrasse 38, 3715 Adelboden, Switzerland,volg
2149,"Bahnhofstrasse 274, 3718 Kandersteg, Switzerland",Coop Supermarkt Kandersteg,ChIJub_JBH4Gj0cRXGNl7vabhBI,4.2,246.0,46.49477719999999,7.673585600000001,True,,Bahnhofstrasse 274, 3718 Kandersteg, Switzerland,coop
2150,"Kronenpl. 6, 3775 Lenk, Switzerland",Coop Supermarkt Lenk,ChIJRb0wEJD8jkcRS0jO1Hcgdgs,4.2,384.0,46.456252,7.4423377,True,,Kronenpl. 6, 3775 Lenk, Switzerland,coop
2151,"Bälliz 2, 3714 Frutigen, Switzerland",Coop Supermarkt Frutigen,ChIJdeDHCh-qj0cRDG4zke-8ug4,4.3,347.0,46.5874661,7.6470381,True,,Bälliz 2, 3714 Frutigen, Switzerland,coop
2152,"Äussere Dorfstrasse 18, 3718 Kandersteg, Switzerland",Volg,ChIJbQKd3n0Gj0cRA-ZeMU5UBuc,4.3,171.0,46.4955902,7.6744714,True,,Äussere Dorfstrasse 18, 3718 Kandersteg, Switzerland,volg
2153,"Kanderstegstrasse 31, 3714 Frutigen, Switzerland",Migros Supermarkt,ChIJRVVTaB6qj0cRhPahMdzaGEE,4.3,277.0,46.5856473,7.6483299,True,,Kanderstegstrasse 31, 3714 Frutigen, Switzerland,migro
2155,"Kantonsstrasse, 3954 Leukerbad, Switzerland",Migros Supermarkt,ChIJJ-C83wkbj0cRoOxZ60lwKhU,4.2,530.0,46.378972,7.626352300000001,True,,Kantonsstrasse, 3954 Leukerbad, Switzerland,migro
2156,"Mülenenstrasse 7, 3703 Aeschi bei Spiez, Switzerland",Volg,ChIJJ-93IMeuj0cRFqGXl9o-iKw,4.3,60.0,46.65758899999999,7.6962161,True,,Mülenenstrasse 7, 3703 Aeschi bei Spiez, Switzerland,volg
2157,"Alleestrasse 2, 3703 Aeschi bei Spiez, Switzerland",Denner Express,ChIJMUpp08auj0cRWVXMnajA110,4.4,71.0,46.6586349,7.69711,True,,Alleestrasse 2, 3703 Aeschi bei Spiez, Switzerland,denner
2158,"Terminus, Bahnhofstrasse, 3700 Spiez, Switzerland",Migros Supermarkt,ChIJ8YovXX6uj0cRKBwkKvqMDC4,4.3,571.0,46.68578470000001,7.681434200000001,True,,Terminus, Bahnhofstrasse, 3700 Spiez,migro
2159,"Dorfstrasse 9, 3704 Krattigen, Switzerland",Volg,ChIJwQCqGyKvj0cRWepLzrmswfU,4.3,109.0,46.6608353,7.7239146,True,,Dorfstrasse 9, 3704 Krattigen, Switzerland,volg
2161,"Simmentalstrasse 50, 3700 Spiez, Switzerland",ALDI SUISSE,ChIJZWg_X9Ktj0cRs6U3plp7ZcQ,4.0,264.0,46.68518,7.667980000000001,True,,Simmentalstrasse 50, 3700 Spiez, Switzerland,aldi
2162,"Oberlandstrasse 6, 3700 Spiez, Switzerland",Coop Supermarkt Spiez,ChIJYfKPftatj0cRxDXuGllovLI,4.1,293.0,46.68963850000001,7.6756594,True,,Oberlandstrasse 6, 3700 Spiez, Switzerland,coop
2164,"Thunstrasse 14, + 16, 3700 Spiez, Switzerland",Lidl Schweiz,ChIJXRrlutatj0cRQD-0dQvSha8,3.9,302.0,46.6901091,7.6734203,True,,Thunstrasse 14, + 16, 3700 Spiez,lidl
2165,"Terminus 1, 3700 Spiez, Switzerland",Denner Express,ChIJIaJSg9atj0cRrPKrEWY-g14,4.2,69.0,46.6857268,7.6817552,True,,Terminus 1, 3700 Spiez, Switzerland,denner
2167,"Faulenbachweg 91, 3700 Spiezwiler, Switzerland",Volg,ChIJC6xmFS2sj0cRi9bBOHlHvrw,4.5,95.0,46.6834908,7.666726100000001,True,,Faulenbachweg 91, 3700 Spiezwiler, Switzerland,volg
2168,"Simmentalstrasse 50, 3700 Spiez, Switzerland",Coop Pronto Shop mit Tankstelle Spiez,ChIJkXS6Li2sj0cRsHP6Myw2l8w,4.1,264.0,46.6853516,7.667876399999999,True,,Simmentalstrasse 50, 3700 Spiez, Switzerland,coop
2171,"Hauptstrasse 11, 3752 Wimmis, Switzerland",Coop Supermarkt Wimmis,ChIJH9Eb6Fqsj0cRv5eZCjjbxIA,4.1,139.0,46.6754906,7.638095799999999,True,,Hauptstrasse 11, 3752 Wimmis, Switzerland,coop
2173,"Hauptstrasse 17, 3713 Reichenbach im Kandertal, Switzerland",Coop Supermarkt Reichenbach,ChIJ1z0SczWpj0cR-ubDlB339eE,4.4,170.0,46.6252102,7.690563800000001,True,,Hauptstrasse 17, 3713 Reichenbach im Kandertal, Switzerland,coop
2175,"Dorfstrasse 19, 3655 Sigriswil, Switzerland",Coop Supermarkt Sigriswil,ChIJAQAAANSxj0cRyxORp77lFEo,4.3,150.0,46.717906,7.7141552,True,,Dorfstrasse 19, 3655 Sigriswil, Switzerland,coop
2177,"Einkaufszentrum Widimärit, Kanderstegstrasse 31, 3714 Frutigen, Switzerland",Denner Discount,ChIJ0_vU-x6qj0cRJXOx6Zsg8-s,4.4,76.0,46.5855425,7.6483706,True,,Einkaufszentrum Widimärit, Kanderstegstrasse 31, 3714 Frutigen,denner
2190,"Aegertzaunstrasse 1, 3812 Wilderswil, Switzerland",Volg,ChIJtyWnhISjj0cRbK95132M2_E,4.3,95.0,46.6653366,7.868628,True,,Aegertzaunstrasse 1, 3812 Wilderswil, Switzerland,volg
2193,"Ländinärstrasse 40, 3918 Wiler (Lötschen), Switzerland",Volg,ChIJd0hqpIARj0cRFqcwCwNW3bE,4.8,5.0,46.4021111,7.777914499999999,True,,Ländinärstrasse 40, 3918 Wiler (Lötschen), Switzerland,volg
2197,"Bahnhofpl. 473A, 3822 Lauterbrunnen, Switzerland",Coop Supermarkt Lauterbrunnen,ChIJvyjHG7ehj0cRI7fhi59Wqek,4.1,523.0,46.5985605,7.907386900000001,True,,Bahnhofpl. 473A, 3822 Lauterbrunnen, Switzerland,coop
2198,"Kirschgartenstrasse 3, 3705 Faulensee, Switzerland",Volg,ChIJg9nfH_Ouj0cRWAcLoP-FkwQ,4.4,28.0,46.6754835,7.7000407,True,,Kirschgartenstrasse 3, 3705 Faulensee, Switzerland,volg
2199,"Höheweg 26, 3800 Interlaken, Switzerland",Coop Pronto Shop Interlaken Zentrum,ChIJdRntSZqkj0cRBUETZ-ckJCE,4.1,752.0,46.6853287,7.855930099999999,True,,Höheweg 26, 3800 Interlaken, Switzerland,coop
2200,"Stockentalstr. 60, 3647 Reutigen, Switzerland",Volg,ChIJrYu91FStj0cRRRkEaergIrY,4.6,26.0,46.6955726,7.619083,True,,Stockentalstr. 60, 3647 Reutigen, Switzerland,volg
2201,"Rugenparkstrasse 1, 3800 Interlaken, Switzerland",Migros,ChIJWYkJ_Y-kj0cRD_tcqJZHa60,4.4,1848.0,46.6813497,7.851885900000001,True,,Rugenparkstrasse 1, 3800 Interlaken, Switzerland,migro
2202,"Marktgasse 1, 3800 Interlaken, Switzerland",Coop Supermarket,ChIJSdencJqkj0cRKyfxrzGkQXo,4.3,915.0,46.6850066,7.8539332,True,,Marktgasse 1, 3800 Interlaken, Switzerland,coop
2203,"Dorfstrasse 8, 3706 Leissigen, Switzerland",Volg,ChIJPU_w8fOlj0cRR_26WAaDZsM,4.3,51.0,46.6542658,7.7726961,True,,Dorfstrasse 8, 3706 Leissigen, Switzerland,volg
2204,"Staatsstrasse 16b, 3652 Hilterfingen, Switzerland",Migros Supermarkt,ChIJYSa8Sm6yj0cRlmxx3159lOc,4.5,92.0,46.7353812,7.6585091,True,,Staatsstrasse 16b, 3652 Hilterfingen, Switzerland,migro
2206,"Bahnhofstrasse 35, 3800 Unterseen, Switzerland",Coop Supermarkt Unterseen,ChIJTSe3qpGkj0cRkiU_D2yoj_4,4.3,492.0,46.6847864,7.849884400000001,True,,Bahnhofstrasse 35, 3800 Unterseen, Switzerland,coop
2208,"Hauptstrasse 38, 3713 Reichenbach im Kandertal, Switzerland",Coop Pronto Shop mit Tankstelle Reichenbach,ChIJA9GzdoOpj0cROMP-QWBhBKY,4.3,155.0,46.6202694,7.6856134,True,,Hauptstrasse 38, 3713 Reichenbach im Kandertal, Switzerland,coop
2217,"Untere Bönigstrasse 5, 3800 Interlaken, Switzerland",Coop Supermarkt Interlaken Bahnhof,ChIJ8-Urf2Cjj0cRIKLq-pFMWo8,4.3,264.0,46.6904309,7.8693514,True,,Untere Bönigstrasse 5, 3800 Interlaken, Switzerland,coop
2218,"Bahnhofstrasse 37, 3800 Interlaken, Switzerland",migrolino Interlaken West,ChIJlxwXDZCkj0cRBIrDUErUtdI,4.2,87.0,46.6831647,7.852176,True,,Bahnhofstrasse 37, 3800 Interlaken, Switzerland,migro
2219,"Untere Bönigstrasse 10, 3800 Interlaken, Switzerland",Coop Supermarkt Interlaken Ost,ChIJ-1UViGCjj0cRbKT1IcChKa4,4.3,712.0,46.6895854,7.869349799999999,True,,Untere Bönigstrasse 10, 3800 Interlaken, Switzerland,coop
2220,"Metzgergasse 15, 3800 Matten bei Interlaken, Switzerland",Coop Supermarkt Matten,ChIJC6gDYmCjj0cRmAu8KCiDYos,4.3,442.0,46.6806831,7.8664954,True,,Metzgergasse 15, 3800 Matten bei Interlaken, Switzerland,coop
2222,"Rugenparkstrasse 1, 3800 Interlaken, Switzerland",Denner Discount,ChIJR3mptpCkj0cRBZqTIpuYjMo,4.4,132.0,46.6818695,7.8521399,True,,Rugenparkstrasse 1, 3800 Interlaken, Switzerland,denner
2223,"Wychelstrasse 1, 3800 Matten bei Interlaken, Switzerland",Lidl Interlaken,ChIJB56npYSkj0cR0j1puElMtWo,4.2,978.0,46.68119230000001,7.8575745,True,,Wychelstrasse 1, 3800 Matten bei Interlaken, Switzerland,lidl
2224,"Lindenallee 106, 3800 Interlaken, Switzerland",ALDI,ChIJAQDAdGijj0cRI4k0It2ljFw,4.2,700.0,46.6885951,7.8780663,True,,Lindenallee 106, 3800 Interlaken, Switzerland,aldi
2225,"Aegertiweg 33, 3812 Wilderswil, Switzerland",Migros Supermarkt,ChIJowa61nijj0cRJwAwWmnYzzg,4.3,428.0,46.67322799999999,7.868549300000001,True,,Aegertiweg 33, 3812 Wilderswil, Switzerland,migro
2226,"Lindenallee 102, 3800 Interlaken, Switzerland",Denner Discount,ChIJnxtUeWijj0cR1fImJFeBKEA,4.4,151.0,46.6876349,7.8777592,True,,Lindenallee 102, 3800 Interlaken, Switzerland,denner
2227,"Lindenallee 98, 3800 Interlaken, Switzerland",migrolino Interlaken Lindenallee,ChIJwyVExGejj0cR1jLPP6YgvVY,4.2,81.0,46.6881017,7.877091999999999,True,,Lindenallee 98, 3800 Interlaken, Switzerland,migro
2228,"b. Interlaken CH, Interlakenstrasse 4, 3806 Bönigen, Switzerland",Volg,ChIJK0aZTBSjj0cRwKLeztxKrVE,4.6,91.0,46.6863861,7.892927200000001,True,,b. Interlaken CH, Interlakenstrasse 4, 3806 Bönigen,volg
2231,"Gsteigstrasse 6, 3812 Wilderswil, Switzerland",migrolino Wilderswil,ChIJ0yxFAoOjj0cR_hkePJvocvk,4.4,197.0,46.6685497,7.8698038,True,,Gsteigstrasse 6, 3812 Wilderswil, Switzerland,migro
2234,"Hauptstrasse 139, 3855 Brienz, Switzerland",Coop Supermarkt Brienz,ChIJM2K6hfKWj0cRT_M4Tm-3bec,4.2,436.0,46.7548095,8.037484599999999,True,,Hauptstrasse 139, 3855 Brienz, Switzerland,coop
2235,"Hauptstrasse 51, 3855 Brienz, Switzerland",Migros Supermarkt,ChIJk7cNDPWWj0cRB8apQxR_9OY,4.3,321.0,46.7553197,8.027904399999999,True,,Hauptstrasse 51, 3855 Brienz, Switzerland,migro
2248,"Alpwegern 2, 3860 Meiringen, Switzerland",Coop Supermarkt Meiringen,ChIJgc_aGzWOj0cRqVkvoc_sEiw,4.4,428.0,46.72853079999999,8.1817639,True,,Alpwegern 2, 3860 Meiringen, Switzerland,coop
2249,"Brünigstrasse 103, 6078 Lungern, Switzerland",VOLG Lungern,ChIJ7bRygxOSj0cRqWvEPZqG8_E,4.4,49.0,46.7842682,8.1593213,True,,Brünigstrasse 103, 6078 Lungern, Switzerland,volg
2250,"Bahnhofstrasse 1, 3860 Meiringen, Switzerland",Migros Supermarkt,ChIJlaufmkqOj0cR3svjiR2Bsnk,4.4,436.0,46.7282191,8.184642499999999,True,,Bahnhofstrasse 1, 3860 Meiringen, Switzerland,migro
2254,"Brünigstrasse 42, 6074 Giswil, Switzerland",Coop Supermarkt Giswil,ChIJFSNiS6mSj0cR47CBIfZepWo,4.3,186.0,46.8375023,8.1861169,True,,Brünigstrasse 42, 6074 Giswil, Switzerland,coop
2256,"Dorfstrasse 101, 3818 Grindelwald, Switzerland",Coop Supermarkt Grindelwald,ChIJxYfZjFWZj0cRU12KXy7w1Bg,4.3,1351.0,46.6242667,8.0353032,True,,Dorfstrasse 101, 3818 Grindelwald, Switzerland,coop
2257,"Grundstrasse 54, 3818 Grindelwald, Switzerland",Coop Supermarkt Grindelwald Terminal,ChIJ7xiTvdKZj0cR3hxTsavrkSU,4.1,39.0,46.6247131,8.018898499999999,True,,Grundstrasse 54, 3818 Grindelwald, Switzerland,coop
2258,"Dorfstrasse 155, 3818 Grindelwald, Switzerland",VOI Migros-Partner Grindelwald,ChIJ80ZBVP6bj0cRCeRARAhNgmE,4.4,288.0,46.6234744,8.0389575,True,,Dorfstrasse 155, 3818 Grindelwald, Switzerland,migro
2267,"Wengiboden 1347, 3823 Wengen BE, Switzerland",Coop Supermarkt Wengen,ChIJmT1YeMOhj0cRHbwiXZuD2KQ,4.2,314.0,46.6051897,7.9218699,True,,Wengiboden 1347, 3823 Wengen BE, Switzerland,coop
2274,"Hauptstrasse 27, 3812 Wilderswil, Switzerland",VOI Migros-Partner Wilderswil,ChIJUZz8jISjj0cRKLBbl3R7RQA,4.3,306.0,46.6660206,7.8691525,True,,Hauptstrasse 27, 3812 Wilderswil, Switzerland,migro
2275,"Gsteigstrasse 3, 3812 Wilderswil, Switzerland",Denner Discount,ChIJDR9RuH2jj0cRDny87PkozlQ,4.1,110.0,46.67336479999999,7.867865899999999,True,,Gsteigstrasse 3, 3812 Wilderswil, Switzerland,denner
2278,"Rugenparkstrasse 19, 3800 Interlaken, Switzerland",Coop Pronto Shop mit Tankstelle Interlaken Rugenpark,ChIJIy8UY4-kj0cRR1MbiSWH4aU,4.3,160.0,46.6789701,7.8512431,True,,Rugenparkstrasse 19, 3800 Interlaken, Switzerland,coop
2280,"Borthalten 1032, 3825 Mürren, Switzerland",Coop Supermarkt Mürren,ChIJAQAAAJCgj0cRGhtgJqE8VIo,4.3,319.0,46.5596268,7.893718,True,,Borthalten 1032, 3825 Mürren, Switzerland,coop
2288,"Dorfstrasse 107, 3818 Grindelwald, Switzerland",Coop Supermarkt Grindelwald Eigershop,ChIJtR3tAnGZj0cRMnGx2thyCls,4.4,24.0,46.6242661,8.0352851,True,,Dorfstrasse 107, 3818 Grindelwald, Switzerland,coop
2298,"Gsteigstrasse 6, 3812 Wilderswil, Switzerland",Migrol Service mit Shell-Treibstoff,ChIJpc17A4Ojj0cReSzYZP-w7aI,4.3,168.0,46.6684355,7.8697675,True,,Gsteigstrasse 6, 3812 Wilderswil, Switzerland,migro
2301,"Dorfstrasse 4c, 3506 Grosshöchstetten, Switzerland",Coop Supermarkt Grosshöchstetten K.,ChIJDX_i8TM1jkcRtVA1OR9vZYs,4.2,273.0,46.9059378,7.638840500000001,True,,Dorfstrasse 4c, 3506 Grosshöchstetten, Switzerland,coop
2302,"Thunstrasse 17, 3532 Zäziwil, Switzerland",Volg Zäziwil mit Postagentur,ChIJT5UPgr_Kj0cRkZUc3W5pR7w,4.4,61.0,46.8991088,7.661626699999999,True,,Thunstrasse 17, 3532 Zäziwil, Switzerland,volg
2308,"Emmentalstrasse 25, 3510 Konolfingen, Switzerland",Coop Supermarkt Konolfingen,ChIJZbD_3adKjkcR6iAGMY6ujZo,4.2,218.0,46.8812062,7.624055,True,,Emmentalstrasse 25, 3510 Konolfingen, Switzerland,coop
2311,"Sägestrasse 37, 3550 Langnau im Emmental, Switzerland",Coop Supermarkt Langnau Ilfiscenter,ChIJI5VjLi7Jj0cRwGQWSY0jn3c,4.4,623.0,46.940555,7.777832799999999,True,,Sägestrasse 37, 3550 Langnau im Emmental, Switzerland,coop
2312,"Dorfstrasse 21, 3534 Signau, Switzerland",Coop Supermarkt Signau,ChIJb9ONxs_Lj0cRXofYg0i-zGM,4.4,130.0,46.9226086,7.728667199999999,True,,Dorfstrasse 21, 3534 Signau, Switzerland,coop
2315,"Thunstrasse 11, 3113 Rubigen, Switzerland",Volg,ChIJL8HyGCI3jkcRoYFRx88JjHk,5.0,3.0,46.8980904,7.544502700000001,True,,Thunstrasse 11, 3113 Rubigen, Switzerland,volg
2316,"Thunstrasse 17, 3510 Konolfingen, Switzerland",Denner Discount,ChIJd8fYcvVLjkcRa3sGJryFkFw,0.0,0.0,46.8768699,7.6200629,True,,Thunstrasse 17, 3510 Konolfingen, Switzerland,denner
2317,"Viehweidstrasse 3, 3123 Belp, Switzerland",ALDI SUISSE,ChIJZU6Peig2jkcRqy4csto_X3Q,4.3,617.0,46.8920265,7.5093219,True,,Viehweidstrasse 3, 3123 Belp, Switzerland,aldi
2318,"Emmentalstrasse 11, 3510 Konolfingen, Switzerland",Denner Discount,ChIJGWqDs6dKjkcRAAG5LFdwAL4,4.2,107.0,46.8802385,7.6223295,True,,Emmentalstrasse 11, 3510 Konolfingen, Switzerland,denner
2319,"Dorfpl. 6, 3110 Münsingen, Switzerland",Coop Supermarkt Münsingen,ChIJX75BFL5LjkcRL5xvu3_LImA,4.1,440.0,46.8744727,7.563313900000001,True,,Dorfpl. 6, 3110 Münsingen, Switzerland,coop
2320,"Bahnhofpl. 1, 3110 Münsingen, Switzerland",Aldi Supermarket,ChIJVVnesRNKjkcRpwwaHVm9Ffc,4.0,331.0,46.8741515,7.5598797,True,,Bahnhofpl. 1, 3110 Münsingen, Switzerland,aldi
2321,"Bahnhofpl. 5, 3110 Münsingen, Switzerland",Denner Bibite,ChIJM-5bhMRLjkcRmQnoBjDCqtI,4.5,2.0,46.87322520000001,7.5602121,True,,Bahnhofpl. 5, 3110 Münsingen, Switzerland,denner
2336,"Alpenstrasse 7, 3628 Uttigen, Switzerland",Volg,ChIJbQKabI5MjkcRi0ibvT1CX-8,4.5,55.0,46.7939148,7.5759764,True,,Alpenstrasse 7, 3628 Uttigen, Switzerland,volg
2337,"Bernstrasse 38, 3114 Wichtrach, Switzerland",Coop Wichtrach,ChIJKfWQKSVLjkcRWTBM4bH5qvw,4.6,80.0,46.84922599999999,7.5762758,True,,Bernstrasse 38, 3114 Wichtrach, Switzerland,coop
2338,"Bahnhofstrasse 4, 3629 Kiesen, Switzerland",Volg Kiesen,ChIJodgfMG5LjkcRH8KhlN2U2a0,4.5,53.0,46.8197735,7.5851714,True,,Bahnhofstrasse 4, 3629 Kiesen, Switzerland,volg
2339,"Bahnhofstrasse 16, 3672 Oberdiessbach, Switzerland",Coop Supermarkt Oberdiessbach,ChIJ3ybwkC5LjkcRGzwXCd57oU8,4.3,190.0,46.8375277,7.617757200000001,True,,Bahnhofstrasse 16, 3672 Oberdiessbach, Switzerland,coop
2340,"Gurnigelstrasse 38, 3627 Heimberg, Switzerland",Spar Supermarket,ChIJgWMDBcxMjkcRs0xfiBocsH0,4.1,345.0,46.7811048,7.6038543,True,,Gurnigelstrasse 38, 3627 Heimberg, Switzerland,spar
2341,"Dorfstrasse 10, 3662 Seftigen, Switzerland","Volg, Dorfplatz-Zentrum Seftigen",ChIJ44sJl0BMjkcRx2sjQSa4DzU,4.4,94.0,46.7869945,7.541369699999999,True,,Dorfstrasse 10, 3662 Seftigen, Switzerland,volg
2343,"Dorfpl. 1, 3114 Wichtrach, Switzerland",VOI Migros-Partner Wichtrach,ChIJqwhs-Q5LjkcRA2vgu3SRN7U,4.6,69.0,46.8510833,7.5752324,True,,Dorfpl. 1, 3114 Wichtrach, Switzerland,migro
2344,"Aarestrasse 1, 3627 Heimberg, Switzerland",Coop Supermarkt Heimberg Aarestrasse,ChIJsQb8KMtMjkcRSN__RsESlLg,4.2,194.0,46.7834993,7.608888899999999,True,,Aarestrasse 1, 3627 Heimberg, Switzerland,coop
2345,"Bälliz 67, 3600 Thun, Switzerland",Coop Supermarkt Thun Bälliz,ChIJRzxVX4ezj0cRGs1Lr5K46Zc,4.3,128.0,46.75741,7.629762099999999,True,,Bälliz 67, 3600 Thun, Switzerland,coop
2346,"Allmendingenstrasse 22, 3608 Thun, Switzerland",Coop Supermarkt Allmendingen,ChIJe7Nfi0tNjkcRl_g0tnG869k,4.3,87.0,46.7434732,7.5950171,False,,Allmendingenstrasse 22, 3608 Thun, Switzerland,coop
2347,"Schönaustrasse 18, 3600 Thun, Switzerland",Coop Supermarkt Thun Schönau,ChIJz0mfosWyj0cRLjjwo01Sc-A,4.2,219.0,46.7534709,7.615188299999999,True,,Schönaustrasse 18, 3600 Thun, Switzerland,coop
2348,"Dorfstrasse 11, 3661 Uetendorf, Switzerland",Coop Supermarkt Uetendorf,ChIJk7CaTPtMjkcRWGFv-OqvVuk,4.3,240.0,46.774457,7.572323,True,,Dorfstrasse 11, 3661 Uetendorf, Switzerland,coop
2349,"Blümlisalpstrasse 61, 3627 Heimberg, Switzerland",Coop Supermarkt Heimberg Center,ChIJOTaEyMxMjkcRydt-Ri0ouBk,4.3,1302.0,46.7797952,7.609134800000001,True,,Blümlisalpstrasse 61, 3627 Heimberg, Switzerland,coop
2350,"Bernstrasse 223, 3627 Heimberg, Switzerland",Migros Supermarkt,ChIJSeZL0HdNjkcRRDFy8zYxjw0,4.4,90.0,46.782153,7.6096897,True,,Bernstrasse 223, 3627 Heimberg, Switzerland,migro
2351,"Unterdorfstrasse 4, 3612 Steffisburg, Switzerland",Denner,ChIJO08f1-Ozj0cROo9Pok9aeBQ,0.0,0.0,46.7771737,7.633543299999999,,,Unterdorfstrasse 4, 3612 Steffisburg, Switzerland,denner
2352,"u. Trüelmatt 3, 3624 Thun, Switzerland",Volg,ChIJJyJWpbKzj0cRh7K13ucBCaE,4.3,7.0,46.7634544,7.663981899999999,True,,u. Trüelmatt 3, 3624 Thun, Switzerland,volg
2353,"Thunstrasse 17, 3510 Konolfingen, Switzerland",Migros Supermarkt,ChIJ--jmCKVKjkcRpDPHYVUGeWk,4.1,393.0,46.8763788,7.621312699999999,True,,Thunstrasse 17, 3510 Konolfingen, Switzerland,migro
2357,"Bahnhofpl. 5, 3110 Münsingen, Switzerland",Migros Supermarkt,ChIJL4AxnxNKjkcRNmzN4KbZN_A,4.1,470.0,46.8731962,7.5601532,True,,Bahnhofpl. 5, 3110 Münsingen, Switzerland,migro
2358,"Thunstrasse 11, 3110 Münsingen, Switzerland",Denner Discount,ChIJg1A7TxNKjkcROv1oww6XUm0,4.1,119.0,46.872827,7.5626025,True,,Thunstrasse 11, 3110 Münsingen, Switzerland,denner
2360,"Bernstrasse 31, 3506 Grosshöchstetten, Switzerland",Coop Pronto Shop mit Tankstelle Grosshöchstetten,ChIJf8jOnzo1jkcRvSjhd2GDvaY,4.3,249.0,46.910046,7.632326099999999,True,,Bernstrasse 31, 3506 Grosshöchstetten, Switzerland,coop
2365,"Dorf 23, 3615 Buchholterberg, Switzerland",Volg,ChIJQVQkrz60j0cR4t7IPWBOQUA,4.4,14.0,46.8289507,7.697346,True,,Dorf 23, 3615 Buchholterberg, Switzerland,volg
2368,"Bahnhofstrasse 31, 3127 Mühlethurnen, Switzerland",Volg,ChIJnbXZZFJJjkcRogS4wGts2-8,4.2,18.0,46.8143921,7.5114999,True,,Bahnhofstrasse 31, 3127 Mühlethurnen, Switzerland,volg
2371,"Kastanienweg, 3123 Belp, Switzerland",Volg Belp,ChIJ5XneXdRJjkcR8u9K56NvZOw,4.4,74.0,46.8863885,7.499219399999999,True,,Kastanienweg, 3123 Belp, Switzerland,volg
2373,"Spielgasse 5, 3115 Gerzensee, Switzerland",Volg Gerzensee,ChIJB_Qm7s9LjkcRB-o1hzDoMgY,4.3,29.0,46.8397506,7.543850399999998,True,,Spielgasse 5, 3115 Gerzensee, Switzerland,volg
2381,"Richigenstrasse 1, 3076 Worb, Switzerland",Migros Supermarkt,ChIJy7H1aC00jkcRW5l0BfCRcno,4.3,562.0,46.9268074,7.5652118,True,,Richigenstrasse 1, 3076 Worb, Switzerland,migro
2384,"Kirchgasse 1, 3454 Sumiswald, Switzerland",Denner Satellit,ChIJ2xTVH4vNj0cRfMu2ig2oep8,4.2,68.0,47.0282731,7.745017300000001,True,,Kirchgasse 1, 3454 Sumiswald, Switzerland,denner
2390,"Oberdorfstrasse 33, 3612 Steffisburg, Switzerland",Migros Supermarkt,ChIJyZArlxWzj0cRbJFzA6Xg2Q4,4.2,223.0,46.7811513,7.6339143,True,,Oberdorfstrasse 33, 3612 Steffisburg, Switzerland,migro
